date,symbol,sector_name,sentiment,senti_label
2019-05-13T00:00:00.000-07:00,Common,Sector,-0.9118,negative
2019-05-14T00:00:00.000-07:00,Common,Sector,-0.9966,negative
2019-05-15T00:00:00.000-07:00,Common,Sector,0.9894,positive
2019-05-16T00:00:00.000-07:00,Common,Sector,0.8519,positive
2019-05-17T00:00:00.000-07:00,Common,Sector,0.8133,positive
2019-05-18T00:00:00.000-07:00,Common,Sector,0.6705,positive
2019-05-19T00:00:00.000-07:00,Common,Sector,-0.8176,negative
2019-05-20T00:00:00.000-07:00,Common,Sector,0.9732,positive
2019-05-21T00:00:00.000-07:00,Common,Sector,0.9969,positive
2019-05-22T00:00:00.000-07:00,Common,Sector,0.9971,positive
2019-05-23T00:00:00.000-07:00,Common,Sector,-0.9711,negative
2019-05-24T00:00:00.000-07:00,Common,Sector,0.98,positive
2019-05-25T00:00:00.000-07:00,Common,Sector,0.9136,positive
2019-05-26T00:00:00.000-07:00,Common,Sector,0.2023,positive
2019-05-27T00:00:00.000-07:00,Common,Sector,0.9047,positive
2019-05-28T00:00:00.000-07:00,Common,Sector,0.9642,positive
2019-05-29T00:00:00.000-07:00,Common,Sector,0.9981,positive
2019-05-30T00:00:00.000-07:00,Common,Sector,-0.1828,negative
2019-05-31T00:00:00.000-07:00,Common,Sector,0.837,positive
2019-06-01T00:00:00.000-07:00,Common,Sector,0.997,positive
2019-06-02T00:00:00.000-07:00,Common,Sector,0.872,positive
2019-06-03T00:00:00.000-07:00,Common,Sector,0.9964,positive
2019-06-04T00:00:00.000-07:00,Common,Sector,0.9965,positive
2019-06-05T00:00:00.000-07:00,Common,Sector,0.999,positive
2019-06-06T00:00:00.000-07:00,Common,Sector,-0.6405,negative
2019-06-07T00:00:00.000-07:00,Common,Sector,-0.4645,negative
2019-06-08T00:00:00.000-07:00,Common,Sector,-0.9958,negative
2019-06-09T00:00:00.000-07:00,Common,Sector,0.9909,positive
2019-06-10T00:00:00.000-07:00,Common,Sector,0.9497,positive
2019-06-11T00:00:00.000-07:00,Common,Sector,0.9777,positive
2019-06-12T00:00:00.000-07:00,Common,Sector,0.9933,positive
2019-06-13T00:00:00.000-07:00,Common,Sector,0.9854,positive
2019-06-14T00:00:00.000-07:00,Common,Sector,0.996,positive
2019-06-15T00:00:00.000-07:00,Common,Sector,-0.34,negative
2019-06-16T00:00:00.000-07:00,Common,Sector,-0.992,negative
2019-06-17T00:00:00.000-07:00,Common,Sector,0.9956,positive
2019-06-18T00:00:00.000-07:00,Common,Sector,-0.9725,negative
2019-06-19T00:00:00.000-07:00,Common,Sector,0.9831,positive
2019-06-20T00:00:00.000-07:00,Common,Sector,0.9884,positive
2019-06-21T00:00:00.000-07:00,Common,Sector,0.9493,positive
2019-06-22T00:00:00.000-07:00,Common,Sector,0.9255,positive
2019-06-23T00:00:00.000-07:00,Common,Sector,0.9652,positive
2019-06-24T00:00:00.000-07:00,Common,Sector,0.9784,positive
2019-06-25T00:00:00.000-07:00,Common,Sector,0.9534,positive
2019-06-26T00:00:00.000-07:00,Common,Sector,0.9962,positive
2019-06-27T00:00:00.000-07:00,Common,Sector,0.9972,positive
2019-06-28T00:00:00.000-07:00,Common,Sector,-0.654,negative
2019-06-29T00:00:00.000-07:00,Common,Sector,0.996,positive
2019-06-30T00:00:00.000-07:00,Common,Sector,0.9946,positive
2019-07-01T00:00:00.000-07:00,Common,Sector,0.9875,positive
2019-07-02T00:00:00.000-07:00,Common,Sector,0.9972,positive
2019-07-03T00:00:00.000-07:00,Common,Sector,0.9981,positive
2019-07-04T00:00:00.000-07:00,Common,Sector,-0.9583,negative
2019-07-05T00:00:00.000-07:00,Common,Sector,0.9493,positive
2019-07-06T00:00:00.000-07:00,Common,Sector,-0.8625,negative
2019-07-07T00:00:00.000-07:00,Common,Sector,0.9944,positive
2019-07-08T00:00:00.000-07:00,Common,Sector,0.9951,positive
2019-07-09T00:00:00.000-07:00,Common,Sector,0.8739,positive
2019-07-10T00:00:00.000-07:00,Common,Sector,0.9958,positive
2019-07-11T00:00:00.000-07:00,Common,Sector,0.9951,positive
2019-07-12T00:00:00.000-07:00,Common,Sector,0.4545,positive
2019-07-13T00:00:00.000-07:00,Common,Sector,0.945,positive
2019-07-14T00:00:00.000-07:00,Common,Sector,-0.9445,negative
2019-07-15T00:00:00.000-07:00,Common,Sector,0.9909,positive
2019-07-16T00:00:00.000-07:00,Common,Sector,-0.993,negative
2019-07-17T00:00:00.000-07:00,Common,Sector,0.985,positive
2019-07-18T00:00:00.000-07:00,Common,Sector,-0.9872,negative
2019-07-19T00:00:00.000-07:00,Common,Sector,0.9973,positive
2019-07-20T00:00:00.000-07:00,Common,Sector,0.9535,positive
2019-07-21T00:00:00.000-07:00,Common,Sector,0.9963,positive
2019-07-22T00:00:00.000-07:00,Common,Sector,0.9969,positive
2019-07-23T00:00:00.000-07:00,Common,Sector,0.9988,positive
2019-07-24T00:00:00.000-07:00,Common,Sector,0.9853,positive
2019-07-25T00:00:00.000-07:00,Common,Sector,-0.9934,negative
2019-07-26T00:00:00.000-07:00,Common,Sector,0.9907,positive
2019-07-27T00:00:00.000-07:00,Common,Sector,-0.8397,negative
2019-07-28T00:00:00.000-07:00,Common,Sector,0.9048,positive
2019-07-29T00:00:00.000-07:00,Common,Sector,0.054,positive
2019-07-30T00:00:00.000-07:00,Common,Sector,0.9962,positive
2019-07-31T00:00:00.000-07:00,Common,Sector,0.9505,positive
2019-08-01T00:00:00.000-07:00,Common,Sector,0.9995,positive
2019-08-02T00:00:00.000-07:00,Common,Sector,0.3391,positive
2019-08-03T00:00:00.000-07:00,Common,Sector,-0.8722,negative
2019-08-04T00:00:00.000-07:00,Common,Sector,0.8625,positive
2019-08-05T00:00:00.000-07:00,Common,Sector,-0.9994,negative
2019-08-06T00:00:00.000-07:00,Common,Sector,-0.996,negative
2019-08-07T00:00:00.000-07:00,Common,Sector,-0.997,negative
2019-08-08T00:00:00.000-07:00,Common,Sector,-0.9957,negative
2019-08-09T00:00:00.000-07:00,Common,Sector,0.9937,positive
2019-08-10T00:00:00.000-07:00,Common,Sector,-0.9955,negative
2019-08-11T00:00:00.000-07:00,Common,Sector,0.8658,positive
2019-08-12T00:00:00.000-07:00,Common,Sector,0.9511,positive
2019-08-13T00:00:00.000-07:00,Common,Sector,0.128,positive
2019-08-14T00:00:00.000-07:00,Common,Sector,-0.9993,negative
2019-08-15T00:00:00.000-07:00,Common,Sector,0.9861,positive
2019-08-16T00:00:00.000-07:00,Common,Sector,-0.997,negative
2019-08-17T00:00:00.000-07:00,Common,Sector,0.989,positive
2019-08-18T00:00:00.000-07:00,Common,Sector,-0.9217,negative
2019-08-19T00:00:00.000-07:00,Common,Sector,-0.9951,negative
2019-08-20T00:00:00.000-07:00,Common,Sector,0.998,positive
2019-08-21T00:00:00.000-07:00,Common,Sector,0.985,positive
2019-08-22T00:00:00.000-07:00,Common,Sector,0.9967,positive
2019-08-23T00:00:00.000-07:00,Common,Sector,0.9818,positive
2019-08-24T00:00:00.000-07:00,Common,Sector,-0.8885,negative
2019-08-25T00:00:00.000-07:00,Common,Sector,-0.9808,negative
2019-08-26T00:00:00.000-07:00,Common,Sector,0.9945,positive
2019-08-27T00:00:00.000-07:00,Common,Sector,0.9392,positive
2019-08-28T00:00:00.000-07:00,Common,Sector,0.9838,positive
2019-08-29T00:00:00.000-07:00,Common,Sector,0.999,positive
2019-08-30T00:00:00.000-07:00,Common,Sector,-0.9224,negative
2019-08-31T00:00:00.000-07:00,Common,Sector,0.9699,positive
2019-09-01T00:00:00.000-07:00,Common,Sector,-0.7442,negative
2019-09-02T00:00:00.000-07:00,Common,Sector,-0.7645,negative
2019-09-03T00:00:00.000-07:00,Common,Sector,-0.9774,negative
2019-09-04T00:00:00.000-07:00,Common,Sector,0.991,positive
2019-09-05T00:00:00.000-07:00,Common,Sector,0.9927,positive
2019-09-06T00:00:00.000-07:00,Common,Sector,0.9923,positive
2019-09-07T00:00:00.000-07:00,Common,Sector,0.8419,positive
2019-09-08T00:00:00.000-07:00,Common,Sector,-0.9403,negative
2019-09-09T00:00:00.000-07:00,Common,Sector,0.941,positive
2019-09-10T00:00:00.000-07:00,Common,Sector,0.9947,positive
2019-09-11T00:00:00.000-07:00,Common,Sector,-0.9714,negative
2019-09-12T00:00:00.000-07:00,Common,Sector,0.9995,positive
2019-09-13T00:00:00.000-07:00,Common,Sector,0.9976,positive
2019-09-14T00:00:00.000-07:00,Common,Sector,0.9933,positive
2019-09-15T00:00:00.000-07:00,Common,Sector,0.9858,positive
2019-09-16T00:00:00.000-07:00,Common,Sector,-0.9757,negative
2019-09-17T00:00:00.000-07:00,Common,Sector,0.9995,positive
2019-09-18T00:00:00.000-07:00,Common,Sector,0.9983,positive
2019-09-19T00:00:00.000-07:00,Common,Sector,-0.2196,negative
2019-09-20T00:00:00.000-07:00,Common,Sector,0.9868,positive
2019-09-21T00:00:00.000-07:00,Common,Sector,-0.9804,negative
2019-09-22T00:00:00.000-07:00,Common,Sector,0.9871,positive
2019-09-23T00:00:00.000-07:00,Common,Sector,-0.6085,negative
2019-09-24T00:00:00.000-07:00,Common,Sector,0.991,positive
2019-09-25T00:00:00.000-07:00,Common,Sector,0.9973,positive
2019-09-26T00:00:00.000-07:00,Common,Sector,0.9955,positive
2019-09-27T00:00:00.000-07:00,Common,Sector,0.9245,positive
2019-09-28T00:00:00.000-07:00,Common,Sector,-0.9729,negative
2019-09-29T00:00:00.000-07:00,Common,Sector,0.9671,positive
2019-09-30T00:00:00.000-07:00,Common,Sector,0.9982,positive
2019-10-01T00:00:00.000-07:00,Common,Sector,0.9798,positive
2019-10-02T00:00:00.000-07:00,Common,Sector,-0.9892,negative
2019-10-03T00:00:00.000-07:00,Common,Sector,0.9952,positive
2019-10-04T00:00:00.000-07:00,Common,Sector,0.9661,positive
2019-10-05T00:00:00.000-07:00,Common,Sector,-0.0834,negative
2019-10-06T00:00:00.000-07:00,Common,Sector,0.9982,positive
2019-10-07T00:00:00.000-07:00,Common,Sector,0.836,positive
2019-10-08T00:00:00.000-07:00,Common,Sector,-0.9874,negative
2019-10-09T00:00:00.000-07:00,Common,Sector,0.9536,positive
2019-10-10T00:00:00.000-07:00,Common,Sector,-0.9985,negative
2019-10-11T00:00:00.000-07:00,Common,Sector,0.9927,positive
2019-10-12T00:00:00.000-07:00,Common,Sector,-0.9732,negative
2019-10-13T00:00:00.000-07:00,Common,Sector,-0.9954,negative
2019-10-14T00:00:00.000-07:00,Common,Sector,-0.9403,negative
2019-10-15T00:00:00.000-07:00,Common,Sector,0.9622,positive
2019-10-16T00:00:00.000-07:00,Common,Sector,-0.1156,negative
2019-10-17T00:00:00.000-07:00,Common,Sector,0.9967,positive
2019-10-18T00:00:00.000-07:00,Common,Sector,-0.1242,negative
2019-10-19T00:00:00.000-07:00,Common,Sector,0.9816,positive
2019-10-20T00:00:00.000-07:00,Common,Sector,0.9824,positive
2019-10-21T00:00:00.000-07:00,Common,Sector,0.5859,positive
2019-10-22T00:00:00.000-07:00,Common,Sector,0.9983,positive
2019-10-23T00:00:00.000-07:00,Common,Sector,-0.99,negative
2019-10-24T00:00:00.000-07:00,Common,Sector,0.9981,positive
2019-10-25T00:00:00.000-07:00,Common,Sector,0.999,positive
2019-10-26T00:00:00.000-07:00,Common,Sector,-0.5959,negative
2019-10-27T00:00:00.000-07:00,Common,Sector,-0.9959,negative
2019-10-28T00:00:00.000-07:00,Common,Sector,-0.9689,negative
2019-10-29T00:00:00.000-07:00,Common,Sector,-0.994,negative
2019-10-30T00:00:00.000-07:00,Common,Sector,0.623,positive
2019-10-31T00:00:00.000-07:00,Common,Sector,-0.9902,negative
2019-11-01T00:00:00.000-07:00,Common,Sector,0.9996,positive
2019-11-02T00:00:00.000-07:00,Common,Sector,-0.976,negative
2019-11-03T00:00:00.000-07:00,Common,Sector,-0.7845,negative
2019-11-04T00:00:00.000-08:00,Common,Sector,0.8883,positive
2019-11-05T00:00:00.000-08:00,Common,Sector,-0.86,negative
2019-11-06T00:00:00.000-08:00,Common,Sector,0.9995,positive
2019-11-07T00:00:00.000-08:00,Common,Sector,0.9359,positive
2019-11-08T00:00:00.000-08:00,Common,Sector,0.9936,positive
2019-11-09T00:00:00.000-08:00,Common,Sector,0.9946,positive
2019-11-10T00:00:00.000-08:00,Common,Sector,-0.9451,negative
2019-11-11T00:00:00.000-08:00,Common,Sector,0.9944,positive
2019-11-12T00:00:00.000-08:00,Common,Sector,0.9918,positive
2019-11-13T00:00:00.000-08:00,Common,Sector,0.9979,positive
2019-11-14T00:00:00.000-08:00,Common,Sector,-0.8334,negative
2019-11-15T00:00:00.000-08:00,Common,Sector,0.9963,positive
2019-11-16T00:00:00.000-08:00,Common,Sector,0.9056,positive
2019-11-17T00:00:00.000-08:00,Common,Sector,0.9972,positive
2019-11-18T00:00:00.000-08:00,Common,Sector,0.9887,positive
2019-11-19T00:00:00.000-08:00,Common,Sector,0.9997,positive
2019-11-20T00:00:00.000-08:00,Common,Sector,0.9983,positive
2019-11-21T00:00:00.000-08:00,Common,Sector,0.9988,positive
2019-11-22T00:00:00.000-08:00,Common,Sector,0.9988,positive
2019-11-23T00:00:00.000-08:00,Common,Sector,0.9938,positive
2019-11-24T00:00:00.000-08:00,Common,Sector,0.7823,positive
2019-11-25T00:00:00.000-08:00,Common,Sector,0.9314,positive
2019-11-26T00:00:00.000-08:00,Common,Sector,0.9899,positive
2019-11-27T00:00:00.000-08:00,Common,Sector,0.9994,positive
2019-11-28T00:00:00.000-08:00,Common,Sector,0.9958,positive
2019-11-29T00:00:00.000-08:00,Common,Sector,0.9635,positive
2019-11-30T00:00:00.000-08:00,Common,Sector,-0.5267,negative
2019-12-01T00:00:00.000-08:00,Common,Sector,0.9877,positive
2019-12-02T00:00:00.000-08:00,Common,Sector,0.9804,positive
2019-12-03T00:00:00.000-08:00,Common,Sector,0.9947,positive
2019-12-04T00:00:00.000-08:00,Common,Sector,-0.9952,negative
2019-12-05T00:00:00.000-08:00,Common,Sector,-0.825,negative
2019-12-06T00:00:00.000-08:00,Common,Sector,0.9745,positive
2019-12-07T00:00:00.000-08:00,Common,Sector,0.9918,positive
2019-12-08T00:00:00.000-08:00,Common,Sector,0.9984,positive
2019-12-09T00:00:00.000-08:00,Common,Sector,-0.995,negative
2019-12-10T00:00:00.000-08:00,Common,Sector,0.9986,positive
2019-12-11T00:00:00.000-08:00,Common,Sector,-0.8315,negative
2019-12-12T00:00:00.000-08:00,Common,Sector,0.9542,positive
2019-12-13T00:00:00.000-08:00,Common,Sector,0.9991,positive
2019-12-14T00:00:00.000-08:00,Common,Sector,0.9557,positive
2019-12-15T00:00:00.000-08:00,Common,Sector,0.9744,positive
2019-12-16T00:00:00.000-08:00,Common,Sector,0.9946,positive
2019-12-17T00:00:00.000-08:00,Common,Sector,0.9985,positive
2019-12-18T00:00:00.000-08:00,Common,Sector,0.9966,positive
2019-12-19T00:00:00.000-08:00,Common,Sector,0.9994,positive
2019-12-20T00:00:00.000-08:00,Common,Sector,0.9967,positive
2019-12-21T00:00:00.000-08:00,Common,Sector,0.6705,positive
2019-12-22T00:00:00.000-08:00,Common,Sector,-0.9935,negative
2019-12-23T00:00:00.000-08:00,Common,Sector,0.999,positive
2019-12-24T00:00:00.000-08:00,Common,Sector,0.9982,positive
2019-12-25T00:00:00.000-08:00,Common,Sector,-0.9136,negative
2019-12-26T00:00:00.000-08:00,Common,Sector,-0.9607,negative
2019-12-27T00:00:00.000-08:00,Common,Sector,0.9975,positive
2019-12-28T00:00:00.000-08:00,Common,Sector,-0.9287,negative
2019-12-29T00:00:00.000-08:00,Common,Sector,-0.994,negative
2019-12-30T00:00:00.000-08:00,Common,Sector,0.3151,positive
2019-12-31T00:00:00.000-08:00,Common,Sector,0.9977,positive
2020-01-01T00:00:00.000-08:00,Common,Sector,0.9892,positive
2020-01-02T00:00:00.000-08:00,Common,Sector,0.4767,positive
2020-01-03T00:00:00.000-08:00,Common,Sector,-0.9755,negative
2020-01-04T00:00:00.000-08:00,Common,Sector,-0.9917,negative
2020-01-05T00:00:00.000-08:00,Common,Sector,-0.9955,negative
2020-01-06T00:00:00.000-08:00,Common,Sector,-0.9657,negative
2020-01-07T00:00:00.000-08:00,Common,Sector,-0.5063,negative
2020-01-08T00:00:00.000-08:00,Common,Sector,0.9227,positive
2020-01-09T00:00:00.000-08:00,Common,Sector,-0.9958,negative
2020-01-10T00:00:00.000-08:00,Common,Sector,0.9974,positive
2020-01-11T00:00:00.000-08:00,Common,Sector,-0.9963,negative
2020-01-12T00:00:00.000-08:00,Common,Sector,0.9915,positive
2020-01-13T00:00:00.000-08:00,Common,Sector,-0.7199,negative
2020-01-14T00:00:00.000-08:00,Common,Sector,0.999,positive
2020-01-15T00:00:00.000-08:00,Common,Sector,-0.9839,negative
2020-01-16T00:00:00.000-08:00,Common,Sector,0.9989,positive
2020-01-17T00:00:00.000-08:00,Common,Sector,0.998,positive
2020-01-18T00:00:00.000-08:00,Common,Sector,-0.9962,negative
2020-01-19T00:00:00.000-08:00,Common,Sector,0.9825,positive
2020-01-20T00:00:00.000-08:00,Common,Sector,-0.9927,negative
2020-01-21T00:00:00.000-08:00,Common,Sector,0.4015,positive
2020-01-22T00:00:00.000-08:00,Common,Sector,0.9976,positive
2020-01-23T00:00:00.000-08:00,Common,Sector,-0.9702,negative
2020-01-24T00:00:00.000-08:00,Common,Sector,0.6836,positive
2020-01-25T00:00:00.000-08:00,Common,Sector,-0.907,negative
2020-01-26T00:00:00.000-08:00,Common,Sector,0.9966,positive
2020-01-27T00:00:00.000-08:00,Common,Sector,0.9818,positive
2020-01-28T00:00:00.000-08:00,Common,Sector,0.9919,positive
2020-01-29T00:00:00.000-08:00,Common,Sector,0.9998,positive
2020-01-30T00:00:00.000-08:00,Common,Sector,0.9918,positive
2020-01-31T00:00:00.000-08:00,Common,Sector,0.9986,positive
2020-02-01T00:00:00.000-08:00,Common,Sector,0.9656,positive
2020-02-02T00:00:00.000-08:00,Common,Sector,0.9945,positive
2020-02-03T00:00:00.000-08:00,Common,Sector,-0.9919,negative
2020-02-04T00:00:00.000-08:00,Common,Sector,0.9809,positive
2020-02-05T00:00:00.000-08:00,Common,Sector,0.9946,positive
2020-02-06T00:00:00.000-08:00,Common,Sector,-0.9887,negative
2020-02-07T00:00:00.000-08:00,Common,Sector,-0.9878,negative
2020-02-08T00:00:00.000-08:00,Common,Sector,0.9325,positive
2020-02-09T00:00:00.000-08:00,Common,Sector,-0.9855,negative
2020-02-10T00:00:00.000-08:00,Common,Sector,0.9984,positive
2020-02-11T00:00:00.000-08:00,Common,Sector,0.9674,positive
2020-02-12T00:00:00.000-08:00,Common,Sector,0.9973,positive
2020-02-13T00:00:00.000-08:00,Common,Sector,0.3607,positive
2020-02-14T00:00:00.000-08:00,Common,Sector,0.9136,positive
2020-02-15T00:00:00.000-08:00,Common,Sector,0.9088,positive
2020-02-16T00:00:00.000-08:00,Common,Sector,0.9942,positive
2020-02-17T00:00:00.000-08:00,Common,Sector,-0.8546,negative
2020-02-18T00:00:00.000-08:00,Common,Sector,-0.9816,negative
2020-02-19T00:00:00.000-08:00,Common,Sector,0.9968,positive
2020-02-20T00:00:00.000-08:00,Common,Sector,0.999,positive
2020-02-21T00:00:00.000-08:00,Common,Sector,-0.1877,negative
2020-02-22T00:00:00.000-08:00,Common,Sector,0.9915,positive
2020-02-23T00:00:00.000-08:00,Common,Sector,0.9967,positive
2020-02-24T00:00:00.000-08:00,Common,Sector,0.9951,positive
2020-02-25T00:00:00.000-08:00,Common,Sector,0.9962,positive
2020-02-26T00:00:00.000-08:00,Common,Sector,-0.9987,negative
2020-02-27T00:00:00.000-08:00,Common,Sector,-0.995,negative
2020-02-28T00:00:00.000-08:00,Common,Sector,0.9934,positive
2020-02-29T00:00:00.000-08:00,Common,Sector,0.9895,positive
2020-03-01T00:00:00.000-08:00,Common,Sector,0.988,positive
2020-03-02T00:00:00.000-08:00,Common,Sector,0.998,positive
2020-03-03T00:00:00.000-08:00,Common,Sector,0.9987,positive
2020-03-04T00:00:00.000-08:00,Common,Sector,0.9994,positive
2020-03-05T00:00:00.000-08:00,Common,Sector,0.9701,positive
2020-03-06T00:00:00.000-08:00,Common,Sector,0.9934,positive
2020-03-07T00:00:00.000-08:00,Common,Sector,-0.9952,negative
2020-03-08T00:00:00.000-08:00,Common,Sector,-0.9862,negative
2020-03-09T00:00:00.000-07:00,Common,Sector,-0.9983,negative
2020-03-10T00:00:00.000-07:00,Common,Sector,-0.9874,negative
2020-03-11T00:00:00.000-07:00,Common,Sector,0.9988,positive
2020-03-12T00:00:00.000-07:00,Common,Sector,-0.9703,negative
2020-03-13T00:00:00.000-07:00,Common,Sector,-0.9967,negative
2020-03-14T00:00:00.000-07:00,Common,Sector,-0.9933,negative
2020-03-15T00:00:00.000-07:00,Common,Sector,-0.9274,negative
2020-03-16T00:00:00.000-07:00,Common,Sector,-0.9975,negative
2020-03-17T00:00:00.000-07:00,Common,Sector,-0.9962,negative
2020-03-18T00:00:00.000-07:00,Common,Sector,-0.9962,negative
2020-03-19T00:00:00.000-07:00,Common,Sector,0.8831,positive
2020-03-20T00:00:00.000-07:00,Common,Sector,0.5412,positive
2020-03-21T00:00:00.000-07:00,Common,Sector,-0.833,negative
2020-03-22T00:00:00.000-07:00,Common,Sector,-0.9843,negative
2020-03-23T00:00:00.000-07:00,Common,Sector,0.9969,positive
2020-03-24T00:00:00.000-07:00,Common,Sector,-0.9858,negative
2020-03-25T00:00:00.000-07:00,Common,Sector,0.996,positive
2020-03-26T00:00:00.000-07:00,Common,Sector,0.9939,positive
2020-03-27T00:00:00.000-07:00,Common,Sector,0.9763,positive
2020-03-28T00:00:00.000-07:00,Common,Sector,0.9823,positive
2020-03-29T00:00:00.000-07:00,Common,Sector,-0.6597,negative
2020-03-30T00:00:00.000-07:00,Common,Sector,0.9948,positive
2020-03-31T00:00:00.000-07:00,Common,Sector,-0.9946,negative
2020-04-01T00:00:00.000-07:00,Common,Sector,0.998,positive
