date,symbol,sector_name,sentiment,senti_label
2018-10-22T00:00:00.000-07:00,KO,Consumer Staples,0.0,neutral
2018-10-23T00:00:00.000-07:00,AAPL,Information Technology,0.9661,positive
2018-10-23T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9501,positive
2018-10-23T00:00:00.000-07:00,CAT,Industrials,-0.25,negative
2018-10-23T00:00:00.000-07:00,MMM,Industrials,-0.25,negative
2018-10-24T00:00:00.000-07:00,XOM,Energy,0.296,positive
2018-10-25T00:00:00.000-07:00,AAPL,Information Technology,-0.5574,negative
2018-10-25T00:00:00.000-07:00,AMGN,Health Care,0.2023,positive
2018-10-25T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.9133,positive
2018-10-25T00:00:00.000-07:00,MO,Consumer Staples,-0.8402,negative
2018-10-26T00:00:00.000-07:00,AAPL,Information Technology,0.0516,positive
2018-10-26T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8621,positive
2018-10-26T00:00:00.000-07:00,EFX,Industrials,0.8591,positive
2018-10-29T00:00:00.000-07:00,BA,Industrials,-0.9081,negative
2018-10-30T00:00:00.000-07:00,BA,Industrials,-0.5859,negative
2018-10-30T00:00:00.000-07:00,AAPL,Information Technology,0.8271,positive
2018-10-30T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.5267,positive
2018-10-31T00:00:00.000-07:00,AAPL,Information Technology,0.3612,positive
2018-10-31T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.5799,positive
2018-10-31T00:00:00.000-07:00,BA,Industrials,-0.34,negative
2018-11-01T00:00:00.000-07:00,AAPL,Information Technology,0.8689,positive
2018-11-01T00:00:00.000-07:00,AMZN,Consumer Discretionary,0.8689,positive
2018-11-01T00:00:00.000-07:00,KO,Consumer Staples,0.719,positive
2018-11-02T00:00:00.000-07:00,XOM,Energy,0.7579,positive
2018-11-02T00:00:00.000-07:00,KO,Consumer Staples,-0.8176,negative
2018-11-02T00:00:00.000-07:00,DAL,Industrials,-0.8402,negative
2018-11-02T00:00:00.000-07:00,AAPL,Information Technology,-0.9382,negative
2018-11-04T00:00:00.000-07:00,AMZN,Consumer Discretionary,-0.3612,negative
2018-11-06T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9917,positive
2018-11-07T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.969,positive
2018-11-07T00:00:00.000-08:00,BA,Industrials,-0.9565,negative
2018-11-08T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.0,neutral
2018-11-09T00:00:00.000-08:00,DAL,Industrials,0.9217,positive
2018-11-09T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.3182,negative
2018-11-09T00:00:00.000-08:00,BA,Industrials,-0.5859,negative
2018-11-10T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.986,positive
2018-11-10T00:00:00.000-08:00,BA,Industrials,-0.8126,negative
2018-11-12T00:00:00.000-08:00,AAPL,Information Technology,-0.1531,negative
2018-11-12T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.3182,positive
2018-11-13T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9709,positive
2018-11-13T00:00:00.000-08:00,BA,Industrials,-0.9674,negative
2018-11-14T00:00:00.000-08:00,AAPL,Information Technology,-0.1139,negative
2018-11-14T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9929,positive
2018-11-15T00:00:00.000-08:00,AAPL,Information Technology,-0.9382,negative
2018-11-15T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9954,positive
2018-11-15T00:00:00.000-08:00,SCHW,Financials,0.2263,positive
2018-11-16T00:00:00.000-08:00,BA,Industrials,0.6908,positive
2018-11-16T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9577,positive
2018-11-19T00:00:00.000-08:00,AMAT,Information Technology,0.7092,positive
2018-11-19T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9538,positive
2018-11-19T00:00:00.000-08:00,AAPL,Information Technology,0.9274,positive
2018-11-20T00:00:00.000-08:00,AAPL,Information Technology,0.1531,positive
2018-11-20T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.25,negative
2018-11-21T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.6597,positive
2018-11-22T00:00:00.000-08:00,AAPL,Information Technology,-0.2732,negative
2018-11-22T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9022,positive
2018-11-23T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9042,positive
2018-11-25T00:00:00.000-08:00,XOM,Energy,-0.7783,negative
2018-11-26T00:00:00.000-08:00,AAPL,Information Technology,0.4404,positive
2018-11-26T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.4404,positive
2018-11-27T00:00:00.000-08:00,AAPL,Information Technology,0.0772,positive
2018-11-27T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.8402,negative
2018-11-27T00:00:00.000-08:00,BA,Industrials,-0.9062,negative
2018-11-28T00:00:00.000-08:00,AAPL,Information Technology,0.0,neutral
2018-11-29T00:00:00.000-08:00,MO,Consumer Staples,0.5267,positive
2018-11-29T00:00:00.000-08:00,AAPL,Information Technology,0.8442,positive
2018-11-30T00:00:00.000-08:00,AAPL,Information Technology,-0.7717,negative
2018-12-01T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9432,positive
2018-12-02T00:00:00.000-08:00,AAPL,Information Technology,0.7425,positive
2018-12-02T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9524,positive
2018-12-03T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.981,positive
2018-12-04T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.6705,negative
2018-12-04T00:00:00.000-08:00,CAT,Industrials,0.5859,positive
2018-12-04T00:00:00.000-08:00,MO,Consumer Staples,0.7537,positive
2018-12-05T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.1779,negative
2018-12-08T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.8912,positive
2018-12-10T00:00:00.000-08:00,AAPL,Information Technology,0.1124,positive
2018-12-10T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.8481,negative
2018-12-11T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.6249,positive
2018-12-11T00:00:00.000-08:00,KO,Consumer Staples,0.9263,positive
2018-12-12T00:00:00.000-08:00,KO,Consumer Staples,0.5719,positive
2018-12-12T00:00:00.000-08:00,MO,Consumer Staples,0.5719,positive
2018-12-12T00:00:00.000-08:00,AAPL,Information Technology,0.9349,positive
2018-12-12T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.9905,positive
2018-12-13T00:00:00.000-08:00,AMZN,Consumer Discretionary,-0.601,negative
2018-12-13T00:00:00.000-08:00,AAPL,Information Technology,0.0772,positive
2018-12-14T00:00:00.000-08:00,AAPL,Information Technology,0.1027,positive
2018-12-14T00:00:00.000-08:00,AMZN,Consumer Discretionary,0.0,neutral
